"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|PT","25.03.2020 00:00 - 25.03.2020 01:00 (CET/CEST)","306","5","1464","123","0","n/e","293"
"BZN|PT","25.03.2020 01:00 - 25.03.2020 02:00 (CET/CEST)","366","3","1102","171","0","n/e","210"
"BZN|PT","25.03.2020 02:00 - 25.03.2020 03:00 (CET/CEST)","244","3","585","254","0","n/e","205"
"BZN|PT","25.03.2020 03:00 - 25.03.2020 04:00 (CET/CEST)","12","5","679","164","0","n/e","176"
"BZN|PT","25.03.2020 04:00 - 25.03.2020 05:00 (CET/CEST)","2","5","751","141","0","n/e","164"
"BZN|PT","25.03.2020 05:00 - 25.03.2020 06:00 (CET/CEST)","354","4","1007","128","0","n/e","154"
"BZN|PT","25.03.2020 06:00 - 25.03.2020 07:00 (CET/CEST)","897","2","1133","152","0","n/e","160"
"BZN|PT","25.03.2020 07:00 - 25.03.2020 08:00 (CET/CEST)","628","4","1425","240","3","n/e","147"
"BZN|PT","25.03.2020 08:00 - 25.03.2020 09:00 (CET/CEST)","802","4","1536","213","69","n/e","138"
"BZN|PT","25.03.2020 09:00 - 25.03.2020 10:00 (CET/CEST)","989","3","1334","223","195","n/e","110"
"BZN|PT","25.03.2020 10:00 - 25.03.2020 11:00 (CET/CEST)","925","2","1369","221","350","n/e","100"
"BZN|PT","25.03.2020 11:00 - 25.03.2020 12:00 (CET/CEST)","809","2","1489","220","446","n/e","117"
"BZN|PT","25.03.2020 12:00 - 25.03.2020 13:00 (CET/CEST)","1027","2","1425","496","419","n/e","178"
"BZN|PT","25.03.2020 13:00 - 25.03.2020 14:00 (CET/CEST)","1359","2","1270","755","435","n/e","341"
"BZN|PT","25.03.2020 14:00 - 25.03.2020 15:00 (CET/CEST)","1103","2","1065","600","433","n/e","592"
"BZN|PT","25.03.2020 15:00 - 25.03.2020 16:00 (CET/CEST)","173","4","905","415","389","n/e","883"
"BZN|PT","25.03.2020 16:00 - 25.03.2020 17:00 (CET/CEST)","0","172","618","93","272","n/e","1430"
"BZN|PT","25.03.2020 17:00 - 25.03.2020 18:00 (CET/CEST)","11","409","633","93","192","n/e","1872"
"BZN|PT","25.03.2020 18:00 - 25.03.2020 19:00 (CET/CEST)","456","12","628","178","117","n/e","2070"
"BZN|PT","25.03.2020 19:00 - 25.03.2020 20:00 (CET/CEST)","1026","2","897","459","14","n/e","2230"
"BZN|PT","25.03.2020 20:00 - 25.03.2020 21:00 (CET/CEST)","1521","1","1614","544","0","n/e","2400"
"BZN|PT","25.03.2020 21:00 - 25.03.2020 22:00 (CET/CEST)","1399","1","1526","536","0","n/e","2334"
"BZN|PT","25.03.2020 22:00 - 25.03.2020 23:00 (CET/CEST)","1017","4","1393","367","0","n/e","2265"
"BZN|PT","25.03.2020 23:00 - 26.03.2020 00:00 (CET/CEST)","26","136","1143","160","0","n/e","2096"
"BZN|PT","26.03.2020 00:00 - 26.03.2020 01:00 (CET/CEST)","0","618","921","71","0","n/e","1925"
"BZN|PT","26.03.2020 01:00 - 26.03.2020 02:00 (CET/CEST)","0","290","447","69","0","n/e","1842"
"BZN|PT","26.03.2020 02:00 - 26.03.2020 03:00 (CET/CEST)","0","235","582","69","0","n/e","1670"
"BZN|PT","26.03.2020 03:00 - 26.03.2020 04:00 (CET/CEST)","0","313","554","69","0","n/e","1595"
"BZN|PT","26.03.2020 04:00 - 26.03.2020 05:00 (CET/CEST)","0","436","582","69","0","n/e","1730"
"BZN|PT","26.03.2020 05:00 - 26.03.2020 06:00 (CET/CEST)","0","566","485","69","0","n/e","1859"
"BZN|PT","26.03.2020 06:00 - 26.03.2020 07:00 (CET/CEST)","0","533","472","69","0","n/e","2001"
"BZN|PT","26.03.2020 07:00 - 26.03.2020 08:00 (CET/CEST)","0","662","473","78","4","n/e","2148"
"BZN|PT","26.03.2020 08:00 - 26.03.2020 09:00 (CET/CEST)","0","609","711","119","97","n/e","2010"
"BZN|PT","26.03.2020 09:00 - 26.03.2020 10:00 (CET/CEST)","18","396","714","147","250","n/e","1716"
"BZN|PT","26.03.2020 10:00 - 26.03.2020 11:00 (CET/CEST)","74","436","672","119","400","n/e","1510"
"BZN|PT","26.03.2020 11:00 - 26.03.2020 12:00 (CET/CEST)","0","518","652","79","508","n/e","1431"
"BZN|PT","26.03.2020 12:00 - 26.03.2020 13:00 (CET/CEST)","0","1044","596","79","545","n/e","1405"
"BZN|PT","26.03.2020 13:00 - 26.03.2020 14:00 (CET/CEST)","0","949","554","71","558","n/e","1584"
"BZN|PT","26.03.2020 14:00 - 26.03.2020 15:00 (CET/CEST)","0","1252","300","16","540","n/e","1790"
"BZN|PT","26.03.2020 15:00 - 26.03.2020 16:00 (CET/CEST)","0","1389","283","16","525","n/e","1950"
"BZN|PT","26.03.2020 16:00 - 26.03.2020 17:00 (CET/CEST)","0","1565","270","20","480","n/e","2057"
"BZN|PT","26.03.2020 17:00 - 26.03.2020 18:00 (CET/CEST)","45","1053","582","80","359","n/e","2211"
"BZN|PT","26.03.2020 18:00 - 26.03.2020 19:00 (CET/CEST)","349","29","798","183","167","n/e","2263"
"BZN|PT","26.03.2020 19:00 - 26.03.2020 20:00 (CET/CEST)","1448","4","1805","674","17","n/e","2300"
"BZN|PT","26.03.2020 20:00 - 26.03.2020 21:00 (CET/CEST)","748","6","1821","222","0","n/e","2426"
"BZN|PT","26.03.2020 21:00 - 26.03.2020 22:00 (CET/CEST)","1008","7","1900","285","0","n/e","2282"
"BZN|PT","26.03.2020 22:00 - 26.03.2020 23:00 (CET/CEST)","460","10","1649","292","0","n/e","2111"
"BZN|PT","26.03.2020 23:00 - 27.03.2020 00:00 (CET/CEST)","4","18","1127","153","0","n/e","1878"
"BZN|PT","27.03.2020 00:00 - 27.03.2020 01:00 (CET/CEST)","0","452","355","77","0","n/e","1764"
"BZN|PT","27.03.2020 01:00 - 27.03.2020 02:00 (CET/CEST)","0","818","249","70","0","n/e","1941"
"BZN|PT","27.03.2020 02:00 - 27.03.2020 03:00 (CET/CEST)","0","993","155","70","0","n/e","2203"
"BZN|PT","27.03.2020 03:00 - 27.03.2020 04:00 (CET/CEST)","0","1047","153","70","0","n/e","2362"
"BZN|PT","27.03.2020 04:00 - 27.03.2020 05:00 (CET/CEST)","0","841","157","70","0","n/e","2275"
"BZN|PT","27.03.2020 05:00 - 27.03.2020 06:00 (CET/CEST)","0","388","168","71","0","n/e","2307"
"BZN|PT","27.03.2020 06:00 - 27.03.2020 07:00 (CET/CEST)","5","49","328","73","0","n/e","2453"
"BZN|PT","27.03.2020 07:00 - 27.03.2020 08:00 (CET/CEST)","266","10","476","82","5","n/e","2612"
"BZN|PT","27.03.2020 08:00 - 27.03.2020 09:00 (CET/CEST)","383","14","513","82","82","n/e","2527"
"BZN|PT","27.03.2020 09:00 - 27.03.2020 10:00 (CET/CEST)","92","53","530","77","195","n/e","2357"
"BZN|PT","27.03.2020 10:00 - 27.03.2020 11:00 (CET/CEST)","136","5","1096","80","330","n/e","2025"
"BZN|PT","27.03.2020 11:00 - 27.03.2020 12:00 (CET/CEST)","309","4","1112","81","453","n/e","1713"
"BZN|PT","27.03.2020 12:00 - 27.03.2020 13:00 (CET/CEST)","437","3","1102","87","541","n/e","1462"
"BZN|PT","27.03.2020 13:00 - 27.03.2020 14:00 (CET/CEST)","618","2","1016","137","557","n/e","1293"
"BZN|PT","27.03.2020 14:00 - 27.03.2020 15:00 (CET/CEST)","167","12","994","137","544","n/e","1158"
"BZN|PT","27.03.2020 15:00 - 27.03.2020 16:00 (CET/CEST)","62","120","760","119","511","n/e","1032"
"BZN|PT","27.03.2020 16:00 - 27.03.2020 17:00 (CET/CEST)","64","115","596","89","429","n/e","914"
"BZN|PT","27.03.2020 17:00 - 27.03.2020 18:00 (CET/CEST)","275","3","600","158","315","n/e","801"
"BZN|PT","27.03.2020 18:00 - 27.03.2020 19:00 (CET/CEST)","1078","2","1241","180","158","n/e","799"
"BZN|PT","27.03.2020 19:00 - 27.03.2020 20:00 (CET/CEST)","1665","1","1336","318","19","n/e","885"
"BZN|PT","27.03.2020 20:00 - 27.03.2020 21:00 (CET/CEST)","2005","1","1699","891","0","n/e","1040"
"BZN|PT","27.03.2020 21:00 - 27.03.2020 22:00 (CET/CEST)","1891","1","1757","854","0","n/e","1141"
"BZN|PT","27.03.2020 22:00 - 27.03.2020 23:00 (CET/CEST)","1013","2","1786","255","0","n/e","1190"
"BZN|PT","27.03.2020 23:00 - 28.03.2020 00:00 (CET/CEST)","384","3","1337","155","0","n/e","1154"
"BZN|PT","28.03.2020 00:00 - 28.03.2020 01:00 (CET/CEST)","237","3","1110","71","0","n/e","1067"
"BZN|PT","28.03.2020 01:00 - 28.03.2020 02:00 (CET/CEST)","0","5","1084","68","0","n/e","987"
"BZN|PT","28.03.2020 02:00 - 28.03.2020 03:00 (CET/CEST)","0","6","966","13","0","n/e","1010"
"BZN|PT","28.03.2020 03:00 - 28.03.2020 04:00 (CET/CEST)","0","6","812","6","0","n/e","1114"
"BZN|PT","28.03.2020 04:00 - 28.03.2020 05:00 (CET/CEST)","0","7","804","6","0","n/e","1142"
"BZN|PT","28.03.2020 05:00 - 28.03.2020 06:00 (CET/CEST)","0","8","814","6","0","n/e","1078"
"BZN|PT","28.03.2020 06:00 - 28.03.2020 07:00 (CET/CEST)","0","8","813","6","0","n/e","1037"
"BZN|PT","28.03.2020 07:00 - 28.03.2020 08:00 (CET/CEST)","0","238","985","16","6","n/e","1104"
"BZN|PT","28.03.2020 08:00 - 28.03.2020 09:00 (CET/CEST)","0","153","1116","16","122","n/e","1133"
"BZN|PT","28.03.2020 09:00 - 28.03.2020 10:00 (CET/CEST)","0","48","1410","17","279","n/e","991"
"BZN|PT","28.03.2020 10:00 - 28.03.2020 11:00 (CET/CEST)","0","17","1499","147","420","n/e","935"
"BZN|PT","28.03.2020 11:00 - 28.03.2020 12:00 (CET/CEST)","0","123","1341","148","524","n/e","1003"
"BZN|PT","28.03.2020 12:00 - 28.03.2020 13:00 (CET/CEST)","3","332","1179","77","542","n/e","1038"
"BZN|PT","28.03.2020 13:00 - 28.03.2020 14:00 (CET/CEST)","527","12","1175","119","508","n/e","815"
"BZN|PT","28.03.2020 14:00 - 28.03.2020 15:00 (CET/CEST)","779","3","1242","131","465","n/e","616"
"BZN|PT","28.03.2020 15:00 - 28.03.2020 16:00 (CET/CEST)","126","8","822","131","408","n/e","505"
"BZN|PT","28.03.2020 16:00 - 28.03.2020 17:00 (CET/CEST)","174","9","520","132","321","n/e","412"
"BZN|PT","28.03.2020 17:00 - 28.03.2020 18:00 (CET/CEST)","189","8","515","190","229","n/e","365"
"BZN|PT","28.03.2020 18:00 - 28.03.2020 19:00 (CET/CEST)","1037","2","421","765","124","n/e","285"
"BZN|PT","28.03.2020 19:00 - 28.03.2020 20:00 (CET/CEST)","1558","1","567","977","18","n/e","250"
"BZN|PT","28.03.2020 20:00 - 28.03.2020 21:00 (CET/CEST)","2136","1","1332","986","0","n/e","282"
"BZN|PT","28.03.2020 21:00 - 28.03.2020 22:00 (CET/CEST)","2179","0","1404","934","0","n/e","281"
"BZN|PT","28.03.2020 22:00 - 28.03.2020 23:00 (CET/CEST)","1599","1","1303","317","0","n/e","262"
"BZN|PT","28.03.2020 23:00 - 29.03.2020 00:00 (CET/CEST)","814","3","925","134","0","n/e","236"
"BZN|PT","29.03.2020 00:00 - 29.03.2020 01:00 (CET/CEST)","476","4","1049","69","0","n/e","183"
"BZN|PT","29.03.2020 01:00 - 29.03.2020 02:00 (CET/CEST)","101","5","1037","67","0","n/e","123"
"BZN|PT","29.03.2020 02:00 - 29.03.2020 03:00 (CET/CEST)","","","","","","",""
"BZN|PT","29.03.2020 03:00 - 29.03.2020 04:00 (CET/CEST)","15","5","803","67","0","n/e","98"
"BZN|PT","29.03.2020 04:00 - 29.03.2020 05:00 (CET/CEST)","0","5","706","67","0","n/e","72"
"BZN|PT","29.03.2020 05:00 - 29.03.2020 06:00 (CET/CEST)","0","5","639","67","0","n/e","53"
"BZN|PT","29.03.2020 06:00 - 29.03.2020 07:00 (CET/CEST)","0","9","545","67","0","n/e","67"
"BZN|PT","29.03.2020 07:00 - 29.03.2020 08:00 (CET/CEST)","54","334","607","72","0","n/e","98"
"BZN|PT","29.03.2020 08:00 - 29.03.2020 09:00 (CET/CEST)","3","17","281","78","9","n/e","141"
"BZN|PT","29.03.2020 09:00 - 29.03.2020 10:00 (CET/CEST)","0","338","490","25","120","n/e","155"
"BZN|PT","29.03.2020 10:00 - 29.03.2020 11:00 (CET/CEST)","0","355","615","26","289","n/e","118"
"BZN|PT","29.03.2020 11:00 - 29.03.2020 12:00 (CET/CEST)","0","331","558","26","409","n/e","116"
"BZN|PT","29.03.2020 12:00 - 29.03.2020 13:00 (CET/CEST)","0","253","521","74","456","n/e","141"
"BZN|PT","29.03.2020 13:00 - 29.03.2020 14:00 (CET/CEST)","81","33","452","88","467","n/e","181"
"BZN|PT","29.03.2020 14:00 - 29.03.2020 15:00 (CET/CEST)","152","4","325","83","470","n/e","205"
"BZN|PT","29.03.2020 15:00 - 29.03.2020 16:00 (CET/CEST)","0","118","266","17","413","n/e","199"
"BZN|PT","29.03.2020 16:00 - 29.03.2020 17:00 (CET/CEST)","0","119","279","17","296","n/e","161"
"BZN|PT","29.03.2020 17:00 - 29.03.2020 18:00 (CET/CEST)","3","154","245","17","240","n/e","151"
"BZN|PT","29.03.2020 18:00 - 29.03.2020 19:00 (CET/CEST)","253","10","664","26","176","n/e","166"
"BZN|PT","29.03.2020 19:00 - 29.03.2020 20:00 (CET/CEST)","479","11","598","51","109","n/e","168"
"BZN|PT","29.03.2020 20:00 - 29.03.2020 21:00 (CET/CEST)","718","10","720","146","15","n/e","202"
"BZN|PT","29.03.2020 21:00 - 29.03.2020 22:00 (CET/CEST)","1202","3","904","193","0","n/e","306"
"BZN|PT","29.03.2020 22:00 - 29.03.2020 23:00 (CET/CEST)","653","5","1124","191","0","n/e","360"
"BZN|PT","29.03.2020 23:00 - 30.03.2020 00:00 (CET/CEST)","437","5","1221","97","0","n/e","296"
"BZN|PT","30.03.2020 00:00 - 30.03.2020 01:00 (CET/CEST)","628","36","1153","96","0","n/e","314"
"BZN|PT","30.03.2020 01:00 - 30.03.2020 02:00 (CET/CEST)","113","726","646","68","0","n/e","525"
"BZN|PT","30.03.2020 02:00 - 30.03.2020 03:00 (CET/CEST)","0","781","310","12","0","n/e","904"
"BZN|PT","30.03.2020 03:00 - 30.03.2020 04:00 (CET/CEST)","0","1086","199","6","0","n/e","1312"
"BZN|PT","30.03.2020 04:00 - 30.03.2020 05:00 (CET/CEST)","0","1314","222","6","0","n/e","1561"
"BZN|PT","30.03.2020 05:00 - 30.03.2020 06:00 (CET/CEST)","0","1663","219","6","0","n/e","1890"
"BZN|PT","30.03.2020 06:00 - 30.03.2020 07:00 (CET/CEST)","0","1345","207","6","0","n/e","2165"
"BZN|PT","30.03.2020 07:00 - 30.03.2020 08:00 (CET/CEST)","0","772","283","17","0","n/e","2400"
"BZN|PT","30.03.2020 08:00 - 30.03.2020 09:00 (CET/CEST)","9","128","529","26","3","n/e","2587"
"BZN|PT","30.03.2020 09:00 - 30.03.2020 10:00 (CET/CEST)","419","21","604","204","45","n/e","2697"
"BZN|PT","30.03.2020 10:00 - 30.03.2020 11:00 (CET/CEST)","500","4","463","378","93","n/e","2827"
"BZN|PT","30.03.2020 11:00 - 30.03.2020 12:00 (CET/CEST)","571","4","484","282","121","n/e","2947"
"BZN|PT","30.03.2020 12:00 - 30.03.2020 13:00 (CET/CEST)","568","4","452","117","133","n/e","3015"
"BZN|PT","30.03.2020 13:00 - 30.03.2020 14:00 (CET/CEST)","634","4","338","140","108","n/e","3253"
"BZN|PT","30.03.2020 14:00 - 30.03.2020 15:00 (CET/CEST)","441","5","334","91","96","n/e","3349"
"BZN|PT","30.03.2020 15:00 - 30.03.2020 16:00 (CET/CEST)","60","368","443","20","112","n/e","3427"
"BZN|PT","30.03.2020 16:00 - 30.03.2020 17:00 (CET/CEST)","0","502","532","16","127","n/e","3483"
"BZN|PT","30.03.2020 17:00 - 30.03.2020 18:00 (CET/CEST)","4","758","436","31","140","n/e","3481"
"BZN|PT","30.03.2020 18:00 - 30.03.2020 19:00 (CET/CEST)","246","194","670","154","92","n/e","3520"
"BZN|PT","30.03.2020 19:00 - 30.03.2020 20:00 (CET/CEST)","1166","1","939","236","43","n/e","3634"
"BZN|PT","30.03.2020 20:00 - 30.03.2020 21:00 (CET/CEST)","1506","1","886","248","7","n/e","3896"
"BZN|PT","30.03.2020 21:00 - 30.03.2020 22:00 (CET/CEST)","1564","1","925","305","0","n/e","4112"
"BZN|PT","30.03.2020 22:00 - 30.03.2020 23:00 (CET/CEST)","935","1","741","237","0","n/e","4212"
"BZN|PT","30.03.2020 23:00 - 31.03.2020 00:00 (CET/CEST)","540","25","663","179","0","n/e","4282"
"BZN|PT","31.03.2020 00:00 - 31.03.2020 01:00 (CET/CEST)","15","531","475","9","0","n/e","4269"
"BZN|PT","31.03.2020 01:00 - 31.03.2020 02:00 (CET/CEST)","0","1133","460","6","0","n/e","4225"
"BZN|PT","31.03.2020 02:00 - 31.03.2020 03:00 (CET/CEST)","0","1341","311","6","0","n/e","4146"
"BZN|PT","31.03.2020 03:00 - 31.03.2020 04:00 (CET/CEST)","0","1530","326","6","0","n/e","3949"
"BZN|PT","31.03.2020 04:00 - 31.03.2020 05:00 (CET/CEST)","0","1587","309","6","0","n/e","3795"
"BZN|PT","31.03.2020 05:00 - 31.03.2020 06:00 (CET/CEST)","0","1621","355","6","0","n/e","3572"
"BZN|PT","31.03.2020 06:00 - 31.03.2020 07:00 (CET/CEST)","0","1169","326","6","0","n/e","3461"
"BZN|PT","31.03.2020 07:00 - 31.03.2020 08:00 (CET/CEST)","136","759","234","12","0","n/e","3309"
"BZN|PT","31.03.2020 08:00 - 31.03.2020 09:00 (CET/CEST)","311","72","269","45","3","n/e","3142"
"BZN|PT","31.03.2020 09:00 - 31.03.2020 10:00 (CET/CEST)","621","14","512","342","34","n/e","3041"
"BZN|PT","31.03.2020 10:00 - 31.03.2020 11:00 (CET/CEST)","794","12","558","352","87","n/e","2836"
"BZN|PT","31.03.2020 11:00 - 31.03.2020 12:00 (CET/CEST)","573","14","564","378","138","n/e","2605"
"BZN|PT","31.03.2020 12:00 - 31.03.2020 13:00 (CET/CEST)","733","11","455","331","163","n/e","2353"
"BZN|PT","31.03.2020 13:00 - 31.03.2020 14:00 (CET/CEST)","1138","1","322","493","202","n/e","2051"
"BZN|PT","31.03.2020 14:00 - 31.03.2020 15:00 (CET/CEST)","1196","1","293","486","202","n/e","1763"
"BZN|PT","31.03.2020 15:00 - 31.03.2020 16:00 (CET/CEST)","592","3","266","427","211","n/e","1536"
"BZN|PT","31.03.2020 16:00 - 31.03.2020 17:00 (CET/CEST)","452","4","318","430","264","n/e","1425"
"BZN|PT","31.03.2020 17:00 - 31.03.2020 18:00 (CET/CEST)","427","4","293","426","285","n/e","1407"
"BZN|PT","31.03.2020 18:00 - 31.03.2020 19:00 (CET/CEST)","433","4","388","426","222","n/e","1312"
"BZN|PT","31.03.2020 19:00 - 31.03.2020 20:00 (CET/CEST)","705","3","530","426","114","n/e","1207"
"BZN|PT","31.03.2020 20:00 - 31.03.2020 21:00 (CET/CEST)","1087","1","693","261","18","n/e","1143"
"BZN|PT","31.03.2020 21:00 - 31.03.2020 22:00 (CET/CEST)","1787","1","996","284","0","n/e","1099"
"BZN|PT","31.03.2020 22:00 - 31.03.2020 23:00 (CET/CEST)","1105","1","811","228","0","n/e","1104"
"BZN|PT","31.03.2020 23:00 - 01.04.2020 00:00 (CET/CEST)","687","2","722","152","0","n/e","1170"
"BZN|PT","01.04.2020 00:00 - 01.04.2020 01:00 (CET/CEST)","230","3","644","81","0","n/e","1222"
"BZN|PT","01.04.2020 01:00 - 01.04.2020 02:00 (CET/CEST)","0","10","611","73","0","n/e","1268"
"BZN|PT","01.04.2020 02:00 - 01.04.2020 03:00 (CET/CEST)","1","12","576","73","0","n/e","1123"
"BZN|PT","01.04.2020 03:00 - 01.04.2020 04:00 (CET/CEST)","65","16","508","114","0","n/e","986"
"BZN|PT","01.04.2020 04:00 - 01.04.2020 05:00 (CET/CEST)","59","18","431","127","0","n/e","889"
"BZN|PT","01.04.2020 05:00 - 01.04.2020 06:00 (CET/CEST)","58","18","360","126","0","n/e","856"
"BZN|PT","01.04.2020 06:00 - 01.04.2020 07:00 (CET/CEST)","74","18","427","76","0","n/e","835"
"BZN|PT","01.04.2020 07:00 - 01.04.2020 08:00 (CET/CEST)","538","17","366","152","0","n/e","892"
"BZN|PT","01.04.2020 08:00 - 01.04.2020 09:00 (CET/CEST)","538","12","508","87","8","n/e","1034"
"BZN|PT","01.04.2020 09:00 - 01.04.2020 10:00 (CET/CEST)","769","9","655","196","62","n/e","1192"
"BZN|PT","01.04.2020 10:00 - 01.04.2020 11:00 (CET/CEST)","938","1","763","205","218","n/e","1241"
"BZN|PT","01.04.2020 11:00 - 01.04.2020 12:00 (CET/CEST)","967","9","661","133","301","n/e","1368"
"BZN|PT","01.04.2020 12:00 - 01.04.2020 13:00 (CET/CEST)","747","11","716","175","310","n/e","1469"
"BZN|PT","01.04.2020 13:00 - 01.04.2020 14:00 (CET/CEST)","762","13","551","185","316","n/e","1484"
"BZN|PT","01.04.2020 14:00 - 01.04.2020 15:00 (CET/CEST)","647","13","435","297","329","n/e","1527"
"BZN|PT","01.04.2020 15:00 - 01.04.2020 16:00 (CET/CEST)","471","13","545","74","288","n/e","1516"
"BZN|PT","01.04.2020 16:00 - 01.04.2020 17:00 (CET/CEST)","422","13","421","73","257","n/e","1376"
"BZN|PT","01.04.2020 17:00 - 01.04.2020 18:00 (CET/CEST)","328","14","509","83","206","n/e","1271"
"BZN|PT","01.04.2020 18:00 - 01.04.2020 19:00 (CET/CEST)","486","13","559","220","134","n/e","1105"
"BZN|PT","01.04.2020 19:00 - 01.04.2020 20:00 (CET/CEST)","901","3","764","232","75","n/e","1009"
"BZN|PT","01.04.2020 20:00 - 01.04.2020 21:00 (CET/CEST)","1352","1","800","680","14","n/e","770"
"BZN|PT","01.04.2020 21:00 - 01.04.2020 22:00 (CET/CEST)","1756","1","1214","990","0","n/e","659"
"BZN|PT","01.04.2020 22:00 - 01.04.2020 23:00 (CET/CEST)","1251","2","1197","606","0","n/e","728"
"BZN|PT","01.04.2020 23:00 - 02.04.2020 00:00 (CET/CEST)","796","2","876","156","0","n/e","683"
"BZN|PT","02.04.2020 00:00 - 02.04.2020 01:00 (CET/CEST)","83","12","561","248","0","n/e","637"
"BZN|PT","02.04.2020 01:00 - 02.04.2020 02:00 (CET/CEST)","108","13","259","128","0","n/e","668"
"BZN|PT","02.04.2020 02:00 - 02.04.2020 03:00 (CET/CEST)","32","13","344","48","0","n/e","677"
"BZN|PT","02.04.2020 03:00 - 02.04.2020 04:00 (CET/CEST)","0","295","240","11","0","n/e","781"
"BZN|PT","02.04.2020 04:00 - 02.04.2020 05:00 (CET/CEST)","0","163","127","11","0","n/e","814"
"BZN|PT","02.04.2020 05:00 - 02.04.2020 06:00 (CET/CEST)","0","130","129","11","0","n/e","872"
"BZN|PT","02.04.2020 06:00 - 02.04.2020 07:00 (CET/CEST)","27","48","236","15","0","n/e","974"
"BZN|PT","02.04.2020 07:00 - 02.04.2020 08:00 (CET/CEST)","826","3","779","180","0","n/e","1020"
"BZN|PT","02.04.2020 08:00 - 02.04.2020 09:00 (CET/CEST)","672","4","823","136","8","n/e","1032"
"BZN|PT","02.04.2020 09:00 - 02.04.2020 10:00 (CET/CEST)","80","5","826","124","101","n/e","1127"
"BZN|PT","02.04.2020 10:00 - 02.04.2020 11:00 (CET/CEST)","0","7","895","80","238","n/e","1100"
"BZN|PT","02.04.2020 11:00 - 02.04.2020 12:00 (CET/CEST)","143","7","897","92","391","n/e","967"
"BZN|PT","02.04.2020 12:00 - 02.04.2020 13:00 (CET/CEST)","576","6","852","76","492","n/e","1015"
"BZN|PT","02.04.2020 13:00 - 02.04.2020 14:00 (CET/CEST)","598","6","782","115","544","n/e","955"
"BZN|PT","02.04.2020 14:00 - 02.04.2020 15:00 (CET/CEST)","414","6","828","12","523","n/e","919"
"BZN|PT","02.04.2020 15:00 - 02.04.2020 16:00 (CET/CEST)","183","6","398","10","474","n/e","772"
"BZN|PT","02.04.2020 16:00 - 02.04.2020 17:00 (CET/CEST)","0","7","156","10","438","n/e","644"
"BZN|PT","02.04.2020 17:00 - 02.04.2020 18:00 (CET/CEST)","2","6","146","19","399","n/e","602"
"BZN|PT","02.04.2020 18:00 - 02.04.2020 19:00 (CET/CEST)","87","7","465","116","323","n/e","616"
"BZN|PT","02.04.2020 19:00 - 02.04.2020 20:00 (CET/CEST)","504","9","809","264","180","n/e","646"
"BZN|PT","02.04.2020 20:00 - 02.04.2020 21:00 (CET/CEST)","767","9","986","537","28","n/e","632"
"BZN|PT","02.04.2020 21:00 - 02.04.2020 22:00 (CET/CEST)","920","8","1024","504","0","n/e","588"
"BZN|PT","02.04.2020 22:00 - 02.04.2020 23:00 (CET/CEST)","739","9","1029","438","0","n/e","568"
"BZN|PT","02.04.2020 23:00 - 03.04.2020 00:00 (CET/CEST)","57","26","812","39","0","n/e","561"
"BZN|PT","03.04.2020 00:00 - 03.04.2020 01:00 (CET/CEST)","0","214","640","11","0","n/e","408"
"BZN|PT","03.04.2020 01:00 - 03.04.2020 02:00 (CET/CEST)","7","118","816","73","0","n/e","263"
"BZN|PT","03.04.2020 02:00 - 03.04.2020 03:00 (CET/CEST)","113","7","545","81","0","n/e","219"
"BZN|PT","03.04.2020 03:00 - 03.04.2020 04:00 (CET/CEST)","0","7","383","11","0","n/e","244"
"BZN|PT","03.04.2020 04:00 - 03.04.2020 05:00 (CET/CEST)","0","8","298","11","0","n/e","276"
"BZN|PT","03.04.2020 05:00 - 03.04.2020 06:00 (CET/CEST)","0","119","341","11","0","n/e","309"
"BZN|PT","03.04.2020 06:00 - 03.04.2020 07:00 (CET/CEST)","2","8","413","30","0","n/e","318"
"BZN|PT","03.04.2020 07:00 - 03.04.2020 08:00 (CET/CEST)","287","8","796","474","0","n/e","332"
"BZN|PT","03.04.2020 08:00 - 03.04.2020 09:00 (CET/CEST)","432","7","770","404","13","n/e","404"
"BZN|PT","03.04.2020 09:00 - 03.04.2020 10:00 (CET/CEST)","195","7","654","67","145","n/e","488"
"BZN|PT","03.04.2020 10:00 - 03.04.2020 11:00 (CET/CEST)","3","9","602","17","321","n/e","459"
"BZN|PT","03.04.2020 11:00 - 03.04.2020 12:00 (CET/CEST)","0","9","555","11","482","n/e","392"
"BZN|PT","03.04.2020 12:00 - 03.04.2020 13:00 (CET/CEST)","33","9","505","11","577","n/e","404"
"BZN|PT","03.04.2020 13:00 - 03.04.2020 14:00 (CET/CEST)","8","8","409","10","610","n/e","392"
"BZN|PT","03.04.2020 14:00 - 03.04.2020 15:00 (CET/CEST)","0","5","381","10","600","n/e","367"
"BZN|PT","03.04.2020 15:00 - 03.04.2020 16:00 (CET/CEST)","0","5","437","10","562","n/e","316"
"BZN|PT","03.04.2020 16:00 - 03.04.2020 17:00 (CET/CEST)","0","82","495","13","476","n/e","278"
"BZN|PT","03.04.2020 17:00 - 03.04.2020 18:00 (CET/CEST)","0","46","515","28","438","n/e","261"
